X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.1594944602969,39.7796409995173,105706,900,N,ILLINOIS,ST,W,900 N ILLINOIS ST,NILL000900,8350,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1658312803865,39.7749660632199,105707,500,,INDIANA,AVE,,500 INDIANA AV,IND 000508,8858,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1583149398838,39.7647502561274,105708,100,S,MERIDIAN,ST,W,100 S MERIDIAN ST,SM  000128,5221,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.155829253484,39.7828151111413,105709,1100,N,PENNSYLVANIA,ST,W,1100 N PENNSYLVANIA ST,,9008,MULTI SPACE,2019/06/12 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1557798819827,39.7656709648808,105710,100,E,MARYLAND,ST,N,100 E MARYLAND ST,EMD 000110,5064,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1544105915311,39.7716393043014,105711,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000310,1644,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1502278175693,39.7683974070783,105712,400,E,MARKET,ST,N,400 E MARKET ST,,5904,MULTI SPACE,2016/10/19 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1491145360723,39.7748908939273,105713,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000581,1840,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1582067723064,39.7727893194152,105714,0000,W,VERMONT,ST,N,0000 W VERMONT ST,WV  000020,3549,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1617750766229,39.763644275865,105715,200,S,CAPITOL,AVE,E,200 S CAPITOL AV,SC  000219,7243,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1632644618051,39.7721859032474,105716,300,N,SENATE,AVE,E,300 N SENATE AV,NS  000313,3865,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1514632898544,39.7731927723365,105717,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000443,1771,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1642393407107,39.7673328006719,105718,300,W,WASHINGTON,ST,N,300 W WASHINGTON ST,WW  000328,7043,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1547826979486,39.7713116668808,105719,100,E,NEW YORK,ST,N,100 E NEW YORK ST,ENY 000102,1290,MULTI SPACE,2019/07/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1567284677725,39.765665580132,105720,0000,E,MARYLAND,ST,N,0000 E MARYLAND ST,EMD 000022,5080,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1593640273838,39.7797731145016,105721,900,N,ILLINOIS,ST,E,900 N ILLINOIS ST,NILL000913,8371,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1584146102009,39.7713802302055,105722,0000,W,NEW YORK,ST,N,0000 W NEW YORK ST,WNY 000010,3364,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1538722266307,39.7697706904929,105723,200,E,OHIO,ST,S,200 E OHIO ST,,724,LOADING ZONE,2019/07/23 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1561217001104,39.7730401439287,105724,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000402,8614,MULTI SPACE,2015/11/23 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1612818977997,39.7808782749767,105725,900,N,CAPITOL,AVE,W,900 N CAPITOL AV,,9765,MULTI SPACE,2016/02/26 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1633719299511,39.7745154472593,105726,500,N,SENATE,AVE,W,500 N SENATE AV,,3134,MULTI SPACE,2013/12/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1602271824735,39.7685194313196,105727,100,W,MARKET,ST,S,100 W MARKET ST,WMA 000105,7392,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1522350712458,39.7757382206426,105728,600,N,ALABAMA,ST,E,600 N ALABAMA ST,NA  000607,8762,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-1800,MON-FRI,MULTI
-86.1497933130706,39.7743892020733,105729,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000525,1812,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1536124841355,39.7716324814875,105730,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000321,1310,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1640730780232,39.7700034365311,105731,300,W,OHIO,ST,S,300 W OHIO ST,WO  000311,3014,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1578518099039,39.7759867326731,105732,600,N,MERIDIAN,ST,W,600 N MERIDIAN ST,NM  000612,2255,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.161470420769,39.7766015060931,105733,600,N,CAPITOL,AVE,W,600 N CAPITOL AV,NC  000614,8106,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1565375880311,39.7639537938709,105734,200,S,PENNSYLVANIA,ST,W,200 S PENNSYLVANIA ST,SP  000204,7229,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1538492328278,39.7725810915705,105735,200,E,VERMONT,ST,S,200 E VERMONT ST,EV  000207,1550,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1505856655227,39.7723625650684,105736,300,N,NEW JERSEY,ST,E,300 N NEW JERSEY ST,NNJ 000319,2659,MULTI SPACE,2011/01/01 00:00:00+00,1.00,19.00,2012/01/02 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1540003656646,39.7770525363719,105737,700,N,DELAWARE,ST,E,700 N DELAWARE ST,ND  000703,8716,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1632221031391,39.773462453277,105738,400,N,SENATE,AVE,E,400 N SENATE AV,NS  000417,8173,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1582172815624,39.766237972507,105739,0000,S,MERIDIAN,ST,W,0000 S MERIDIAN ST,,654,LOADING ZONE,2019/06/19 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.145829100237,39.7771301595174,105740,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000745,2090,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1559977552532,39.7762981447673,105741,600,N,PENNSYLVANIA,ST,W,600 N PENNSYLVANIA ST,NP  000620,2390,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1506585667485,39.770108002705,105742,200,N,NEW JERSEY,ST,E,200 N NEW JERSEY ST,NNJ 000207,2673,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1597078731277,39.7751263213213,105743,500,N,ILLINOIS,ST,W,500 N ILLINOIS ST,NILL000516,8272,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1575454650373,39.7784622851106,105744,800,N,MERIDIAN,ST,E,800 N MERIDIAN ST,NM  000811,2315,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1529999902599,39.7722774846145,105745,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000358,1370,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1525368755672,39.7714768664584,105746,300,N,ALABAMA,ST,W,300 N ALABAMA ST,NA  000302,1697,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.151123147618,39.7623337593388,105747,300,S,NEW JERSEY,ST,E,300 S NEW JERSEY ST,,5651,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1425558892547,39.8696834718082,105748,900,,BROAD RIPPLE,AVE,S,900 BROAD RIPPLE AV,BR  000905,342,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1572253710693,39.7615050582914,105749,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000016,5507,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1521927003362,39.7683016606882,105750,300,E,MARKET,ST,S,300 E MARKET ST,,854,LOADING ZONE,2019/09/06 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1602277941044,39.7728281559632,105751,100,W,VERMONT,ST,N,100 W VERMONT ST,WV  000108,3572,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1562298490712,39.7661291002822,105752,0000,S,PENNSYLVANIA,ST,E,0000 S PENNSYLVANIA ST,SP  000013,5096,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1510018525479,39.7696862458203,105753,300,E,OHIO,ST,S,300 E OHIO ST,EO  000319,2797,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1506407080443,39.7706113933466,105754,200,N,NEW JERSEY,ST,E,200 N NEW JERSEY ST,NNJ 000223,2681,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1632456994746,39.7729648648644,105755,400,N,SENATE,AVE,E,400 N SENATE AV,NS  000401,8165,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1568952275646,39.7656735404549,105756,0000,E,MARYLAND,ST,N,0000 E MARYLAND ST,EMD 000018,5078,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1638190509991,39.7701337769642,105757,300,W,OHIO,ST,N,300 W OHIO ST,WO  000306,3057,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1518689349574,39.772628029109,105758,300,E,VERMONT,ST,N,300 E VERMONT ST,EV  000302,1510,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1472232128653,39.7761931958622,105759,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000677,1926,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1533488847372,39.7720215350883,105760,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000342,1360,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1638403289009,39.7658831139432,105761,300,W,MARYLAND,ST,N,300 W MARYLAND ST,,673,LOADING ZONE,2019/06/19 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1518057296285,39.7670502838737,105762,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000318,5428,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1539981418072,39.7769740623569,105763,700,N,DELAWARE,ST,E,700 N DELAWARE ST,ND  000701,8715,ADA,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1629421087854,39.7859852467334,105764,1400,N,SENATE,ST,E,1400 N SENATE AVE,,9120,MULTI SPACE,2019/07/26 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1561079197122,39.7734054896776,105765,400,N,PENNSYLVANIA,ST,W,400 N PENNSYLVANIA ST,NP  000408,8618,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1614654760658,39.7761797861486,105766,600,N,CAPITOL,AVE,W,600 N CAPITOL AV,NC  000604,8101,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1594103186614,39.7786642738654,105767,800,N,ILLINOIS,ST,E,800 N ILLINOIS ST,NILL000815,8343,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1575395060777,39.7795194429174,105768,900,N,MERIDIAN,ST,E,900 N MERIDIAN ST,NM  000907,2343,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1598551518216,39.7711420324536,105769,200,N,ILLINOIS,ST,W,200 N ILLINOIS ST,NILL000212,3345,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1490094209111,39.7749745869246,105770,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000591,1845,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1540454419887,39.7711699052549,105771,200,E,NEW YORK,ST,S,200 E NEW YORK ST,ENY 000203,1251,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1594346962103,39.7755109050486,105772,0000,W,NORTH,ST,S,0000 W NORTH ST,WN  000025,6062,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1634263005455,39.772175157283,105773,300,N,SENATE,AVE,W,300 N SENATE AV,NS  000322,3890,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.156180404943,39.7715983758903,105774,300,N,PENNSYLVANIA,ST,W,300 N PENNSYLVANIA ST,NP  000302,5608,MULTI SPACE,2015/11/23 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1496100484125,39.7745281038042,105775,500,,MASSACHUSETTS,AVE,,500 MASSACHUSETTS AV,MAS 000541,1820,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1486035757821,39.7761258205806,105776,600,N,EAST,ST,E,600 N EAST ST,,7780,MULTI SPACE,2020/10/07 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1622200233338,39.7727715181804,105777,200,W,VERMONT,ST,S,200 W VERMONT ST,WV  000215,3637,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,SINGLE
-86.1609464380192,39.7615815321615,105778,100,W,SOUTH,ST,N,100 W SOUTH ST,WS  000110,7464,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1633734358379,39.7735532976016,105779,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000416,8152,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1499804044036,39.7724890710926,105780,400,E,VERMONT,ST,S,400 E VERMONT ST,EV  000411,1504,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1483736866307,39.775604660274,105781,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000608,1853,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1608073255895,39.7713312457448,105782,100,W,NEW YORK,ST,S,100 W NEW YORK ST,,692,LOADING ZONE,2019/06/27 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1545191723208,39.7686581568252,105783,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000106,1134,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1523821055672,39.7729926087075,105784,400,N,ALABAMA,ST,E,400 N ALABAMA ST,NA  000401,1660,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1486717670456,39.7747416338681,105785,500,N,EAST,ST,E,500 N EAST ST,,2903,MULTI SPACE,2012/08/08 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1539638231121,39.7774347955898,105786,700,N,DELAWARE,ST,E,700 N DELAWARE ST,ND  000713,8721,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1532675823164,39.7697526132089,105787,200,E,OHIO,ST,S,200 E OHIO ST,EO  000209,2004,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1473650971168,39.7762884639602,105788,600,,MASSACHUSETTS,AVE,,600 MASSACHUSETTS AV,MAS 000676,1885,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1545954180362,39.7621295095012,105789,300,S,DELAWARE,ST,E,300 S DELAWARE ST,,5847,MULTI SPACE,2012/11/30 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1544071857079,39.7767901214007,105790,100,E,WALNUT,ST,N,100 E WALNUT ST,EWA 000108,8958,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1511214381311,39.7696887829171,105791,300,E,OHIO,ST,S,300 E OHIO ST,EO  000315,2795,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1428716384312,39.7793435779471,105792,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AVE,,2517,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1488686121546,39.7728022378284,105793,400,N,EAST,ST,W,400 N EAST ST,,2870,MULTI SPACE,2012/08/07 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.165265768422,39.7658913921229,105794,300,W,MARYLAND,ST,N,300 W MARYLAND ST,WMD 000308,7127,SINGLE SPACE,2012/09/12 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,SINGLE
-86.1601156503288,39.764765905212,105795,100,S,ILLINOIS,ST,W,100 S ILLINOIS ST,SILL000120,7335,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.161403917059,39.769290521876,105796,100,W,WABASH,ST,S,100 W WABASH ST,WWB 000139,3319,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1611888816339,39.7692799807483,105797,100,W,WABASH,ST,S,100 W WABASH ST,WWB 000133,3316,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1541853069612,39.7774028847739,105798,700,N,DELAWARE,ST,W,700 N DELAWARE ST,ND  000722,8710,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1538254725161,39.7614111980182,105799,200,E,SOUTH,ST,N,200 E SOUTH ST,,5806,MULTI SPACE,2012/11/30 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1544211778696,39.7726841472036,105800,100,E,VERMONT,ST,N,100 E VERMONT ST,EV  000126,2629,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1511763008191,39.7670394587428,105801,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000334,5436,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,02,0700-2300,MON-SAT,MULTI
-86.1423286721457,39.8707468477289,105802,900,E,WESTFIELD,BLVD,N,900 WESTFIELD BLVD,WF  000908,453,SINGLE SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,SINGLE
-86.1450743349777,39.870433052045,105803,700,E,WESTFIELD,BLVD,N,700 WESTFIELD BLVD,<Null>,230,MULTI SPACE,2012/03/30 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1631023404987,39.7763588735823,105804,600,N,SENATE,AVE,E,600 N SENATE AV,NS  000613,8212,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1613368281806,39.7788441076778,105805,800,N,CAPITOL,AVE,W,800 N CAPITOL AV,,9789,MULTI SPACE,2016/03/11 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1595757665946,39.7773021740477,105806,700,N,ILLINOIS,ST,W,700 N ILLINOIS ST,NILL000702,8309,SINGLE SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,SINGLE
-86.1612088264089,39.7656423504031,105807,100,W,MARYLAND,ST,S,100 W MARYLAND ST,WMD 000115,7135,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1639052774174,39.7734411319841,105808,400,,INDIANA,AVE,,400 INDIANA AV,IND 000424,8827,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1525207715982,39.7718605288568,105809,300,N,ALABAMA,ST,W,300 N ALABAMA ST,NA  000310,1693,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2100,MON-SAT,MULTI
-86.1633856812262,39.7731949018788,105810,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000404,8146,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1511563490024,39.7615682623673,105811,300,S,NEW JERSEY,ST,E,300 S NEW JERSEY ST,,5655,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1645372453755,39.7737523111868,105812,400,,INDIANA,AVE,,400 INDIANA AV,IND 000407,8843,MULTI SPACE,2011/01/01 00:00:00+00,1.00,20.00,2018/01/01 00:00:00+00,03,0700-2300,MON-SAT,MULTI
-86.1425744105418,39.8706507529536,105813,900,E,WESTFIELD,BLVD,S,900 WESTFIELD BLVD,WF  000905,462,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,04,0700-2300,MON-SAT,MULTI
-86.1553710369385,39.7663465284928,105814,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000022,5127,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
-86.1515604641366,39.7731175010087,105815,400,,MASSACHUSETTS,AVE,,400 MASSACHUSETTS AV,MAS 000435,1767,MULTI SPACE,2011/01/01 00:00:00+00,1.50,25.00,2018/01/01 00:00:00+00,01,0700-2300,MON-SAT,MULTI
