zone,area,sub_area,pole,config_id,config_name,date_inventory,lat,lng,sapid
"San Diego, CA Default Zone",CBD - Trial,Market St btw 5th Ave and 6th Ave,H-508-T,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.711516,-117.159951,SS-017567
"San Diego, CA Default Zone",CBD - Trial,Market St btw 5th Ave and 6th Ave,H-510-T,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.711507,-117.159895,SS-017567
"San Diego, CA Default Zone",CBD - Trial,Market St btw 5th Ave and 6th Ave,H-512-T,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.711511,-117.159823,SS-017567
"San Diego, CA Default Zone",CBD - Trial,Market St btw 5th Ave and 6th Ave,H-514-T,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.711513,-117.15974,SS-017567
Downtown,East Village,600 MARKET ST,H-609,49382,Sunday Mode,1/4/2021,32.71143,-117.158813,SS-017569
Downtown,East Village,600 MARKET ST,H-609,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat  (Mobile Pay) (NFC),12/29/2019,32.71143,-117.158813,SS-017569
Downtown,East Village,600 MARKET ST,H-611,49382,Sunday Mode,1/4/2021,32.71143,-117.158962,SS-017569
Downtown,East Village,600 MARKET ST,H-611,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat  (Mobile Pay) (NFC),12/29/2019,32.71143,-117.158962,SS-017569
Downtown,East Village,600 MARKET ST,H-612,49382,Sunday Mode,1/4/2021,32.711584,-117.15888,SS-017569
Downtown,East Village,600 MARKET ST,H-612,13443,30 Min Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711584,-117.15888,SS-017569
Downtown,East Village,600 MARKET ST,H-614,49382,Sunday Mode,1/4/2021,32.711584,-117.158731,SS-017569
Downtown,East Village,600 MARKET ST,H-614,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711584,-117.158731,SS-017569
Downtown,East Village,600 MARKET ST,H-616,49382,Sunday Mode,1/4/2021,32.711584,-117.158582,SS-017569
Downtown,East Village,600 MARKET ST,H-616,13442,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711584,-117.158582,SS-017569
Downtown,East Village,600 MARKET ST,H-617,49382,Sunday Mode,1/4/2021,32.71143,-117.158516,SS-017569
Downtown,East Village,600 MARKET ST,H-617,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat  (Mobile Pay) (NFC),12/29/2019,32.71143,-117.158516,SS-017569
Downtown,East Village,700 MARKET ST,H-700,49382,Sunday Mode,1/4/2021,32.711586,-117.158159,SS-017570
Downtown,East Village,700 MARKET ST,H-700,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711586,-117.158159,SS-017570
Downtown,East Village,700 MARKET ST,H-702,49382,Sunday Mode,1/4/2021,32.711586,-117.158041,SS-017570
Downtown,East Village,700 MARKET ST,H-702,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711586,-117.158041,SS-017570
Downtown,East Village,700 MARKET ST,H-704,49382,Sunday Mode,1/4/2021,32.711587,-117.157923,SS-017570
Downtown,East Village,700 MARKET ST,H-704,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711587,-117.157923,SS-017570
Downtown,East Village,700 MARKET ST,H-706,49382,Sunday Mode,1/4/2021,32.711588,-117.157788,SS-017570
Downtown,East Village,700 MARKET ST,H-706,12528,30 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711588,-117.157788,SS-017570
Downtown,East Village,700 MARKET ST,H-712,49382,Sunday Mode,1/4/2021,32.711589,-117.157671,SS-017570
Downtown,East Village,700 MARKET ST,H-712,12528,30 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711589,-117.157671,SS-017570
Downtown,East Village,700 MARKET ST,H-714,49382,Sunday Mode,1/4/2021,32.71159,-117.157553,SS-017570
Downtown,East Village,700 MARKET ST,H-714,12528,30 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.71159,-117.157553,SS-017570
Downtown,East Village,800 MARKET ST,H-801,49382,Sunday Mode,1/4/2021,32.711438,-117.157292,SS-017571
Downtown,East Village,800 MARKET ST,H-801,12529,15 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711438,-117.157292,SS-017571
Downtown,East Village,800 MARKET ST,H-803,49382,Sunday Mode,1/4/2021,32.711438,-117.157225,SS-017571
Downtown,East Village,800 MARKET ST,H-803,12529,15 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711438,-117.157225,SS-017571
Downtown,East Village,800 MARKET ST,H-805,49382,Sunday Mode,1/4/2021,32.711438,-117.157158,SS-017571
Downtown,East Village,800 MARKET ST,H-805,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711438,-117.157158,SS-017571
Downtown,East Village,800 MARKET ST,H-807,49382,Sunday Mode,1/4/2021,32.711439,-117.15709,SS-017571
Downtown,East Village,800 MARKET ST,H-807,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711439,-117.15709,SS-017571
Downtown,East Village,800 MARKET ST,H-808,49382,Sunday Mode,1/4/2021,32.711593,-117.157007,SS-017571
Downtown,East Village,800 MARKET ST,H-808,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711593,-117.157007,SS-017571
Downtown,East Village,800 MARKET ST,H-809,49382,Sunday Mode,1/4/2021,32.711439,-117.156939,SS-017571
Downtown,East Village,800 MARKET ST,H-809,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711439,-117.156939,SS-017571
Downtown,East Village,800 MARKET ST,H-810,49382,Sunday Mode,1/4/2021,32.711593,-117.156873,SS-017571
Downtown,East Village,800 MARKET ST,H-810,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711593,-117.156873,SS-017571
Downtown,East Village,800 MARKET ST,H-811,49382,Sunday Mode,1/4/2021,32.71144,-117.156805,SS-017571
Downtown,East Village,800 MARKET ST,H-811,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.71144,-117.156805,SS-017571
Downtown,East Village,800 MARKET ST,H-812,49382,Sunday Mode,1/4/2021,32.711594,-117.156722,SS-017571
Downtown,East Village,800 MARKET ST,H-812,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711594,-117.156722,SS-017571
Downtown,East Village,800 MARKET ST,H-813,49382,Sunday Mode,1/4/2021,32.71144,-117.156671,SS-017571
Downtown,East Village,800 MARKET ST,H-813,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.71144,-117.156671,SS-017571
Downtown,East Village,800 MARKET ST,H-814,49382,Sunday Mode,1/4/2021,32.711595,-117.156588,SS-017571
Downtown,East Village,800 MARKET ST,H-814,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711595,-117.156588,SS-017571
Downtown,East Village,900 MARKET ST,H-900,49382,Sunday Mode,1/4/2021,32.711596,-117.156329,SS-017572
Downtown,East Village,900 MARKET ST,H-900,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711596,-117.156329,SS-017572
Downtown,East Village,900 MARKET ST,H-908,49382,Sunday Mode,1/4/2021,32.711597,-117.156212,SS-017572
Downtown,East Village,900 MARKET ST,H-908,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711597,-117.156212,SS-017572
Downtown,East Village,900 MARKET ST,H-910,49382,Sunday Mode,1/4/2021,32.711598,-117.156094,SS-017572
Downtown,East Village,900 MARKET ST,H-910,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711598,-117.156094,SS-017572
Downtown,East Village,900 MARKET ST,H-912,49382,Sunday Mode,1/4/2021,32.711599,-117.15596,SS-017572
Downtown,East Village,900 MARKET ST,H-912,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711599,-117.15596,SS-017572
Downtown,East Village,900 MARKET ST,H-914,49382,Sunday Mode,1/4/2021,32.7116,-117.155843,SS-017572
Downtown,East Village,900 MARKET ST,H-914,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.7116,-117.155843,SS-017572
Downtown,East Village,900 MARKET ST,H-916,49382,Sunday Mode,1/4/2021,32.711601,-117.155725,SS-017572
Downtown,East Village,900 MARKET ST,H-916,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.711601,-117.155725,SS-017572
Uptown,Bankers Hill,300 HAWTHORN ST,HA-300,49382,Sunday Mode,1/4/2021,32.72713,-117.161944,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-300,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.72713,-117.161944,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-302,49382,Sunday Mode,1/4/2021,32.727131,-117.161861,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727131,-117.161861,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-304,49382,Sunday Mode,1/4/2021,32.727131,-117.161761,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-304,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727131,-117.161761,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-306,49382,Sunday Mode,1/4/2021,32.727131,-117.161677,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727131,-117.161677,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-320,49382,Sunday Mode,1/4/2021,32.727132,-117.161577,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727132,-117.161577,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-322,49382,Sunday Mode,1/4/2021,32.727132,-117.161494,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727132,-117.161494,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-324,49382,Sunday Mode,1/4/2021,32.727133,-117.161394,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727133,-117.161394,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-326,49382,Sunday Mode,1/4/2021,32.727133,-117.161311,SS-029837
Uptown,Bankers Hill,300 HAWTHORN ST,HA-326,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727133,-117.161311,SS-029837
Uptown,Bankers Hill,400 HAWTHORN ST,HA-414,49382,Sunday Mode,1/4/2021,32.727135,-117.160968,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727135,-117.160968,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-416,49382,Sunday Mode,1/4/2021,32.727135,-117.160801,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-416,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727135,-117.160801,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-418,49382,Sunday Mode,1/4/2021,32.727136,-117.160633,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-418,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727136,-117.160633,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-420,49382,Sunday Mode,1/4/2021,32.727137,-117.160465,SS-013250
Uptown,Bankers Hill,400 HAWTHORN ST,HA-420,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727137,-117.160465,SS-013250
Uptown,Bankers Hill,500 HAWTHORN ST,HA-500,49382,Sunday Mode,1/4/2021,32.727138,-117.160148,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-500,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727138,-117.160148,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-501,49382,Sunday Mode,1/4/2021,32.727161,-117.160096,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-501,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727161,-117.160096,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-502,49382,Sunday Mode,1/4/2021,32.727139,-117.160008,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727139,-117.160008,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-503,49382,Sunday Mode,1/4/2021,32.727161,-117.160096,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-503,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727161,-117.160096,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-504,49382,Sunday Mode,1/4/2021,32.727139,-117.159867,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-504,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727139,-117.159867,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-505,49382,Sunday Mode,1/4/2021,32.727174,-117.159949,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-505,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727174,-117.159949,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-506,49382,Sunday Mode,1/4/2021,32.72714,-117.159727,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-506,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.72714,-117.159727,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-507,49382,Sunday Mode,1/4/2021,32.727174,-117.159949,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-507,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727174,-117.159949,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-508,49382,Sunday Mode,1/4/2021,32.72714,-117.159665,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-508,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.72714,-117.159665,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-510,49382,Sunday Mode,1/4/2021,32.72714,-117.159587,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-510,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.72714,-117.159587,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-511,49382,Sunday Mode,1/4/2021,32.727118,-117.159705,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-511,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727118,-117.159705,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-513,49382,Sunday Mode,1/4/2021,32.727118,-117.159705,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-513,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727118,-117.159705,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-514,49382,Sunday Mode,1/4/2021,32.727141,-117.159524,SS-013251
Uptown,Bankers Hill,500 HAWTHORN ST,HA-514,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.727141,-117.159524,SS-013251
Uptown,Hillcrest,3800 HERBERT ST,HE-3816,49382,Sunday Mode,1/4/2021,32.748215,-117.149366,SS-013357
Uptown,Hillcrest,3800 HERBERT ST,HE-3816,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.748215,-117.149366,SS-013357
Uptown,Hillcrest,3800 HERBERT ST,HE-3818,49382,Sunday Mode,1/4/2021,32.748239,-117.149344,SS-013357
Uptown,Hillcrest,3800 HERBERT ST,HE-3818,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat (NFC),12/29/2019,32.748239,-117.149344,SS-013357
Uptown,Mission Hills,4000 HAWK ST,HK-4002,49382,Sunday Mode,1/4/2021,32.749993,-117.172401,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4002,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.749993,-117.172401,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4003,49382,Sunday Mode,1/4/2021,32.750072,-117.17222,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4003,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750072,-117.17222,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4004,49382,Sunday Mode,1/4/2021,32.750187,-117.172403,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4004,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750187,-117.172403,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4005,49382,Sunday Mode,1/4/2021,32.750305,-117.172221,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4005,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750305,-117.172221,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4006,49382,Sunday Mode,1/4/2021,32.75042,-117.172404,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4006,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.75042,-117.172404,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4012,49382,Sunday Mode,1/4/2021,32.750537,-117.172405,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4012,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750537,-117.172405,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4013,49382,Sunday Mode,1/4/2021,32.750616,-117.172224,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4013,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750616,-117.172224,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4014,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750027,-117.17203,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4017,49382,Sunday Mode,1/4/2021,32.750732,-117.172225,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4017,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750732,-117.172225,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4018,49382,Sunday Mode,1/4/2021,32.750805,-117.172575,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4018,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750805,-117.172575,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4020,49382,Sunday Mode,1/4/2021,32.750776,-117.17258,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4020,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750776,-117.17258,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4021,49382,Sunday Mode,1/4/2021,32.750908,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4021,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750908,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4022,49382,Sunday Mode,1/4/2021,32.750774,-117.172525,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4022,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750774,-117.172525,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4023,49382,Sunday Mode,1/4/2021,32.750978,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4023,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.750978,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4025,49382,Sunday Mode,1/4/2021,32.751083,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4025,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751083,-117.172226,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4039,49382,Sunday Mode,1/4/2021,32.751189,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4039,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751189,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4041,49382,Sunday Mode,1/4/2021,32.751294,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4041,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751294,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4043,49382,Sunday Mode,1/4/2021,32.751364,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4043,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751364,-117.172227,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4047,49382,Sunday Mode,1/4/2021,32.751679,-117.172228,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4047,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751679,-117.172228,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4049,49382,Sunday Mode,1/4/2021,32.751574,-117.172228,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4049,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751574,-117.172228,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4051,49382,Sunday Mode,1/4/2021,32.751679,-117.172228,SS-013209
Uptown,Mission Hills,4000 HAWK ST,HK-4051,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.751679,-117.172228,SS-013209
Mid-City,University Heights,1800 HOWARD AVE,HO-1803,49382,Sunday Mode,1/4/2021,32.753947,-117.145563,SS-013808
Mid-City,University Heights,1800 HOWARD AVE,HO-1803,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.753947,-117.145563,SS-013808
Mid-City,University Heights,1800 HOWARD AVE,HO-1805,49382,Sunday Mode,1/4/2021,32.753947,-117.145376,SS-013808
Mid-City,University Heights,1800 HOWARD AVE,HO-1805,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.753947,-117.145376,SS-013808
Mid-City,University Heights,1800 HOWARD AVE,HO-1807,49382,Sunday Mode,1/4/2021,32.753948,-117.145204,SS-013808
Mid-City,University Heights,1800 HOWARD AVE,HO-1807,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC),12/29/2019,32.753948,-117.145204,SS-013808
Downtown,Little Italy,1400 HARBOR DR,HRB-1411,49382,Sunday Mode,1/4/2021,32.720285,-117.172901,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1411,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720285,-117.172901,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1413,49382,Sunday Mode,1/4/2021,32.720302,-117.172914,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1413,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720302,-117.172914,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1415,49382,Sunday Mode,1/4/2021,32.72033,-117.172957,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1415,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.72033,-117.172957,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1417,49382,Sunday Mode,1/4/2021,32.720392,-117.172942,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1417,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720392,-117.172942,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1419,49382,Sunday Mode,1/4/2021,32.720348,-117.172871,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1419,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720348,-117.172871,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1421,49382,Sunday Mode,1/4/2021,32.720455,-117.172904,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1421,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720455,-117.172904,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1423,49382,Sunday Mode,1/4/2021,32.720474,-117.172922,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1423,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720474,-117.172922,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1425,49382,Sunday Mode,1/4/2021,32.720497,-117.172884,SS-020074
Downtown,Little Italy,1400 HARBOR DR,HRB-1425,12494,2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC),12/29/2019,32.720497,-117.172884,SS-020074
